id,targetted,non_targetted,cpm,median,stdev,logmean,mean_iki
47,129,22,307,180,126.8,167.4,195.1
48,124,13,199,266.5,170.2,272.1,301.9
49,137,1,263,221,99.4,212.5,228.1
50,123,13,263,201,106.7,211.8,228.2
51,137,6,241,223,104.7,233.4,249.4
52,139,1,274,201,115.8,198,219.2
53,124,10,221,234,189.6,244.5,271.5
54,124,8,145,291.5,560.1,331,413.1
55,124,12,190,249.5,313.7,261.4,315.3
56,121,14,284,183,194.6,190,211.5
57,125,9,222,225,179.8,243.4,270
58,123,14,238,222,150.7,228.1,252.6
59,123,12,369,152,60,152.8,162.4
60,135,5,390,136,82,136.2,153.7
61,123,8,353,156,87.5,155.9,170.1
62,139,1,272,200,98.4,200.3,220.2
63,131,9,357,159,76.8,153.9,167.9
64,138,4,264,195.5,147.4,193.6,226.9
65,140,6,281,164.5,306.8,171.1,213.5
66,128,8,252,193.5,110.9,219.8,238.5
67,137,16,243,217,181.5,210.7,247.2
68,140,2,220,242.5,117,253.5,273
69,134,26,267,195,103.5,209,224.7
70,136,2,131,367.5,367.7,390.5,459.6
71,137,3,191,287,175.9,279.8,314.1
72,132,8,209,218,198.1,251.1,287.6
73,130,13,373,143.5,78,147.7,161
74,137,4,247,199,135.8,219.9,243
75,138,9,207,201.5,311,230.8,289.2
76,131,16,197,247,170.8,267.2,304.7
77,136,9,241,187.5,181.1,213.2,248.7
78,133,8,252,195,117.8,217.8,237.8
79,137,5,279,172,146,186.1,215
80,128,12,371,135,79.5,146.5,161.6
81,129,14,420,132,66.7,130.8,142.8
82,128,11,185,243.5,229.4,272.4,323.5
83,147,41,99,410,576.6,472.3,606.5
84,134,7,288,156,219.7,174.1,208.2
85,135,4,312,172,116.3,173.5,192.1
86,130,8,309,148.5,230.1,161.3,194
87,108,23,229,213.5,169.8,232.8,261.6
88,138,10,253,185,164.4,196.2,237.1
89,125,8,245,196,219.3,210.9,244.7
90,135,7,243,205,180.4,216.2,246.5
91,139,7,291,177,90.8,191.1,206.5
92,84,49,241,223,106.8,232.4,249.3
93,135,2,216,165,326.8,202,277.2
94,128,18,293,177.5,116.2,185.9,204.8
95,135,16,267,195,145,200,224.8
