id,targetted,non_targetted,cpm,median,stdev,logmean,mean_iki
232,628,43,505,104,85.2,105.8,118.8
233,566,31,340,135,149.6,150.3,176.5
234,557,46,301,167,127.5,176.8,199.4
235,628,69,435,104,182.5,111.4,138
236,633,19,377,123,138.5,134.2,159.2
237,653,38,508,103,87.1,103.7,118
238,598,24,463,108.5,116.1,109.7,129.7
239,616,45,279,153,222.9,159.1,214.8
240,627,25,397,118,151.2,122.1,151
241,558,52,250,172.5,219.3,193.7,240.1
242,519,27,216,178,280.9,207.9,277.5
243,573,41,418,120,124.4,121.8,143.5
244,594,50,370,129,152.5,133,162.1
245,591,27,376,135,130.8,136.5,159.7
246,573,77,324,160,128.1,157.1,185.3
247,655,22,375,121,176.5,127.6,160
248,656,53,416,120,114.9,125.6,144.4
249,616,11,384,137,97.1,140.7,156.3
250,593,3,364,152,91.8,149.5,164.8
251,609,10,422,127,114.1,123.8,142.3
252,588,24,426,115,124.9,116.9,140.8
253,555,29,180,224,388.6,244.6,332.5
254,456,56,379,123,142.3,129.8,158.2
255,619,29,350,141,131.4,147.7,171.6
256,570,63,284,154,204.7,167.2,211.4
257,559,11,253,184,166.2,206.6,236.8
258,564,84,487,104,112.8,103.4,123.3
259,569,23,396,120,165.3,129.7,151.6
260,468,144,280,127,263.9,152.4,214.3
261,501,36,308,164,154.2,167.4,194.9
262,650,23,433,119.5,81.3,124.5,138.7
263,550,17,371,133,136.2,139.8,161.5
264,629,14,404,136,74.2,135.9,148.6
265,545,18,383,135,110,139.7,156.9
266,478,36,271,162,251.4,176.4,221.4
267,539,13,370,143,151.4,143.2,162.3
268,639,7,393,128,119.4,136,152.6
269,625,6,380,132,102.4,142.6,158
270,566,12,398,124,130.8,131.1,150.9
271,543,18,373,133,122.5,140.3,160.8
272,545,4,275,175,197.4,184.5,218.1
273,571,60,328,120,255.5,131.8,182.9
274,469,80,273,144,221.9,170.6,219.4
275,449,33,237,200,220.8,210.7,253.2
